gemeente_naam,gemeente_afkorting,functie_naam,medewerker_id,medewerker,medewerker_partij
Gemeente Kollumerland c.a.,Kollumerland c.a.,Fractievoorzitter,125385,Mw. M.M. Jonker,ChristenUnie
Gemeente Kollumerland c.a.,Kollumerland c.a.,Locoburgemeester,127671,Dhr. J. Boerema,VVD
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadsgriffier,20266766,Mw. T. Toren,
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,106594,Dhr. F Boersma,FNP
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,85346,Mw. T. Bosgraaf,FNP
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,85345,Dhr. W. Rekker,FNP
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,87031,Mw. M.M. Jonker,ChristenUnie
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,125386,Dhr. K. de Jager,ChristenUnie
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,125387,Dhr. A Koonstra,FNP
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,125390,Dhr. B Visser,VVD
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,131021,Dhr. K.C. Merkus,PvdA
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,113878,Dhr. S. Keizer,PvdA
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,113877,Mw. M. van der Goot,CDA
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,113880,Dhr. S.T. Nieuwenhuis,VVD
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,85342,Dhr. G. Dijkstra,CDA
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,85341,Dhr. C.C. Fransooijs,CDA
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,20768355,Dhr. E. Klaver,VVD
Gemeente Kollumerland c.a.,Kollumerland c.a.,Raadslid,85343,Dhr. W. van der Veen,CDA
Gemeente Kollumerland c.a.,Kollumerland c.a.,Secretaris,20266790,Dhr. H.J. Jonker,
Gemeente Kollumerland c.a.,Kollumerland c.a.,Wethouder,82242,Dhr. J. Boerema,VVD
Gemeente Kollumerland c.a.,Kollumerland c.a.,Wethouder,113608,Dhr. P. Maasbommel,PvdA
Gemeente Kollumerland c.a.,Kollumerland c.a.,Wethouder,125391,Dhr. J. Benedictus,FNP
Gemeente Giessenlanden,Giessenlanden,Burgemeester waarnemend,117484,Dhr. W.E. ten Kate,VVD
Gemeente Giessenlanden,Giessenlanden,Fractievoorzitter,123418,Dhr. H.L. Glerum,CDA
Gemeente Giessenlanden,Giessenlanden,Fractievoorzitter,122157,Dhr. A.A. Schalk,ChristenUnie
Gemeente Giessenlanden,Giessenlanden,Fractievoorzitter,129772,Mw. E.M. Renes,Fractie Renes
Gemeente Giessenlanden,Giessenlanden,Fractievoorzitter,122158,Dhr. R.J. van Rijn,PvdA
Gemeente Giessenlanden,Giessenlanden,Fractievoorzitter,52491,Dhr. J. Lock,SGP
Gemeente Giessenlanden,Giessenlanden,Fractievoorzitter,123419,Dhr. A. Visser,VVD
Gemeente Giessenlanden,Giessenlanden,Locoburgemeester,128290,Mw. E.A.G. van Leeuwen-Klink,CDA
Gemeente Giessenlanden,Giessenlanden,Raadsgriffier,20266718,Mw. mr. drs. A. van Dijk-van den Hoef,
Gemeente Giessenlanden,Giessenlanden,Raadslid,123420,Dhr. C.M. de  Jong,CDA
Gemeente Giessenlanden,Giessenlanden,Raadslid,131837,Dhr. H. van de Water,CDA
Gemeente Giessenlanden,Giessenlanden,Raadslid,34269,Dhr. H.L. Glerum,CDA
Gemeente Giessenlanden,Giessenlanden,Raadslid,122160,Dhr. T.J. Slob,CDA
Gemeente Giessenlanden,Giessenlanden,Raadslid,122161,Mw. A.A.J. Hartog-de Baat,CDA
Gemeente Giessenlanden,Giessenlanden,Raadslid,118212,Dhr. A.A. Schalk,ChristenUnie
Gemeente Giessenlanden,Giessenlanden,Raadslid,122163,Dhr. J. van de  Minkelis,ChristenUnie
Gemeente Giessenlanden,Giessenlanden,Raadslid,129773,Mw. E.M. Renes,Fractie Renes
Gemeente Giessenlanden,Giessenlanden,Raadslid,61888,Dhr. R.J. van Rijn,PvdA
Gemeente Giessenlanden,Giessenlanden,Raadslid,115195,Mw. G.M.K. Piso,PvdA
Gemeente Giessenlanden,Giessenlanden,Raadslid,52492,Dhr. J. Lock,SGP
Gemeente Giessenlanden,Giessenlanden,Raadslid,72944,Dhr. A. Visser,VVD
Gemeente Giessenlanden,Giessenlanden,Raadslid,72945,Dhr. A.L. van Duin,VVD
Gemeente Giessenlanden,Giessenlanden,Raadslid,129774,Dhr. G.P.A. Snoek,VVD
Gemeente Giessenlanden,Giessenlanden,Raadslid,72946,Mw. E.M. Kist,VVD
Gemeente Giessenlanden,Giessenlanden,Wethouder,113437,Mw. E.A.G. van Leeuwen-Klink,CDA
Gemeente Giessenlanden,Giessenlanden,Wethouder,83313,Dhr. H. Akkerman,SGP
Gemeente Giessenlanden,Giessenlanden,Wethouder,130092,Dhr. mr. T. van Houwelingen,VVD
Gemeente Ferwerderadiel,Ferwerderadiel,Burgemeester,34223,Dhr. mr. W. van den Berg,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Fractievoorzitter,128368,Dhr. P. Reitsma,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Fractievoorzitter,73546,Dhr. J.J. van der Tol,ChristenUnie
Gemeente Ferwerderadiel,Ferwerderadiel,Fractievoorzitter,112435,Dhr. B. van der Heide,FNP
Gemeente Ferwerderadiel,Ferwerderadiel,Fractievoorzitter,122885,Mw. B.H. Wijbenga-Kleinschmidt,Gemeentebelangen Ferwerderadiel
Gemeente Ferwerderadiel,Ferwerderadiel,Fractievoorzitter,128038,Dhr. drs. R.C.J. Ruben,PvdA
Gemeente Ferwerderadiel,Ferwerderadiel,Fractievoorzitter,122886,Mw. D. Ferwerda-Havenga,VVD
Gemeente Ferwerderadiel,Ferwerderadiel,Locoburgemeester,123290,Dhr. J.W. de Vries,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Raadsgriffier,20266672,Dhr. C.J. Cors̬l,
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,73552,Dhr. J. Hoogsteen,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,122887,Dhr. J. Reitsma,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,81391,Dhr. N.J. Reitsma,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,73554,Dhr. P. Reitsma,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,73555,Dhr. J.J. van der Tol,ChristenUnie
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,73556,Dhr. B. van der Heide,FNP
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,81392,Dhr. drs. E. Jongstra,FNP
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,122888,Mw. L. Akkerman,FNP
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,128468,Dhr. F. van der Lep,Gemeentebelangen Ferwerderadiel
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,128469,Dhr. J. van der Veen,Gemeentebelangen Ferwerderadiel
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,73560,Mw. B.H. Wijbenga-Kleinschmidt,Gemeentebelangen Ferwerderadiel
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,81394,Dhr. drs. R.C.J. Ruben,PvdA
Gemeente Ferwerderadiel,Ferwerderadiel,Raadslid,122891,Mw. D. Ferwerda-Havenga,VVD
Gemeente Ferwerderadiel,Ferwerderadiel,Secretaris,20266694,Dhr. J.J. Hofstede,
Gemeente Ferwerderadiel,Ferwerderadiel,Wethouder,123291,Dhr. J.W. de Vries,CDA
Gemeente Ferwerderadiel,Ferwerderadiel,Wethouder,80948,Dhr. J. Hijma,FNP
Gemeente Landgraaf,Landgraaf,Burgemeester,93056,Dhr. mr. R.J.H. Vlecken,CDA
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,124614,Dhr. G.J.J. Huth,CDA
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,132886,Mw. H.A.M. Haarbosch-Toussaint,Fractie Haarbosch
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,124615,Dhr. A Dritty,GBBL
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,124616,Dhr. T.H.G. Boijmans,GroenLinks
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,135592,Dhr. B.J.M. Smeets,Pro Landgraaf
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,131714,Dhr. R. Reichrath,PvdA
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,124617,Dhr. M. van Caldenberg,SP
Gemeente Landgraaf,Landgraaf,Fractievoorzitter,80723,Dhr. B.W.H. Lambie,VVD
Gemeente Landgraaf,Landgraaf,Locoburgemeester,135710,Dhr. G.G.J. Janssen,GBBL
Gemeente Landgraaf,Landgraaf,Raadsgriffier,20266611,Dhr. F.H.T.M. Aerts,
Gemeente Landgraaf,Landgraaf,Raadslid,123462,Dhr. F.M.W. Haan,CDA
Gemeente Landgraaf,Landgraaf,Raadslid,120017,Dhr. G.J.J. Huth,CDA
Gemeente Landgraaf,Landgraaf,Raadslid,120018,Dhr. J.M.J. Reumkens,CDA
Gemeente Landgraaf,Landgraaf,Raadslid,132887,Mw. H.A.M. Haarbosch-Toussaint,Fractie Haarbosch
Gemeente Landgraaf,Landgraaf,Raadslid,124618,Dhr. A Dritty,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80726,Dhr. A.J.M. Schiffelers,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80727,Dhr. J.W. Logister,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80732,Dhr. L.E. Extra,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80728,Dhr. N.J.H. Heuvelmans,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80729,Dhr. P.J.C. Mevissen,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,135712,Dhr. P.J.H.C. Glenz,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80092,Dhr. T. Embregts,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80730,Dhr. W.J. van Oosteroom,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,80953,Mw. E.J. Snippe-Schleipfenbauer,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,120019,Mw. S.P.H. Janssen-Haenen,GBBL
Gemeente Landgraaf,Landgraaf,Raadslid,123465,Dhr. T.H.G. Boijmans,GroenLinks
Gemeente Landgraaf,Landgraaf,Raadslid,135593,Dhr. B.J.M. Smeets,Pro Landgraaf
Gemeente Landgraaf,Landgraaf,Raadslid,80734,Dhr. R. Reichrath,PvdA
Gemeente Landgraaf,Landgraaf,Raadslid,120021,Mw. C.W. Veerman-Volten,PvdA
Gemeente Landgraaf,Landgraaf,Raadslid,123466,Mw. M.W.T. Slob-Wojcic,PvdA
Gemeente Landgraaf,Landgraaf,Raadslid,120022,Dhr. J.A.M.C. Erkens,SP
Gemeente Landgraaf,Landgraaf,Raadslid,80094,Dhr. M. van Caldenberg,SP
Gemeente Landgraaf,Landgraaf,Raadslid,123467,Dhr. M.M.R. Wiertz,SP
Gemeente Landgraaf,Landgraaf,Raadslid,120023,Mw. F.W.M. Koopman,SP
Gemeente Landgraaf,Landgraaf,Raadslid,80739,Dhr. B.W.H. Lambie,VVD
Gemeente Landgraaf,Landgraaf,Secretaris,20266645,Dhr. ir. J.M.C. Rijvers,
Gemeente Landgraaf,Landgraaf,Wethouder,135713,Dhr. R.J.M. Lucassen,CDA
Gemeente Landgraaf,Landgraaf,Wethouder,123468,Mw. E.J.M. Dreissen-Embrechts,CDA
Gemeente Landgraaf,Landgraaf,Wethouder,135714,Dhr. C.P.G. Wilbach,GBBL
Gemeente Landgraaf,Landgraaf,Wethouder,135715,Dhr. G.G.J. Janssen,GBBL
Gemeente Landgraaf,Landgraaf,Wethouder,135716,Dhr. J.C.M. Ringens,GBBL
Gemeente Gulpen-Wittem,Gulpen-Wittem,Burgemeester,20266548,Mw. ing. N.H.C. Ramaekers-Rutjens,Onafhankelijk
Gemeente Gulpen-Wittem,Gulpen-Wittem,Fractievoorzitter,21647210,Dhr. J.E.L.M. Last,Balans
Gemeente Gulpen-Wittem,Gulpen-Wittem,Fractievoorzitter,123394,Dhr. drs. R.H.J. Ronken,Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Fractievoorzitter,84556,Mw. A.M. van der Kleij,GroenLinks
Gemeente Gulpen-Wittem,Gulpen-Wittem,Fractievoorzitter,122124,Mw. M.J.M.H. Nass,CDA
Gemeente Gulpen-Wittem,Gulpen-Wittem,Locoburgemeester,127390,Dhr. P.H.J. Franssen,Fractie Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadsgriffier,20266561,Mw. F.G.J.M. van der Walle,
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,135232,Dhr. J.E.L.M. Last,Balans
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,123396,Dhr. drs. R.H.J. Ronken,Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,135233,Mw. S.A.M.M. Vos,GroenLinks
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,123395,Dhr. G.J.L. Jacobs,CDA
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,122126,Dhr. A.H.M. Kistermann,CDA
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,122125,Dhr. W.H.W. Hendriks,Balans
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,122128,Mw. M.J.M.H. Nass,CDA
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,122127,Dhr. F.J.E. Derksen,Fractie Balans
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,122130,Dhr. R.L.H.M.H. Puts,Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,122129,Dhr. F.R.A. van Breemen,Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,122131,Dhr. J.I.A.A. Cremers,GroenLinks
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,84563,Dhr. J.M.G.H. Hendriks,CDA
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,84568,Dhr. R.H.E. Dautzenberg,Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,84567,Dhr. J.J.M. Nix,Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Raadslid,84572,Mw. A.M. van der Kleij,GroenLinks
Gemeente Gulpen-Wittem,Gulpen-Wittem,Secretaris,20266585,Dhr. J. Kusters,
Gemeente Gulpen-Wittem,Gulpen-Wittem,Wethouder,96029,Dhr. P.H.J. Franssen,Fractie Franssen
Gemeente Gulpen-Wittem,Gulpen-Wittem,Wethouder,127091,Dhr. P.M. Laheij,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Burgemeester,133733,Mw. drs. J.W.E. Spies,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,133735,Mw. P.H.E. Heijkoop,Groene Hart Democraten
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,119288,Mw. M.R. Verkleij-Lemmers,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,135555,Mw. I.T. Prins,D66
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,135556,Dhr. H.F.A. van der Nat,SP
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,134154,Dhr. R.C. Prins,VVD
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,118805,Dhr. R.B. Driesen,GroenLinks
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,134437,Mw. C.J. Blom-de Ruiter,ChristenUnie
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,117445,Mw. A. de Groot-Slagter,RijnGouweLokaal
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,21081989,Dhr. P.B.W. Bontekoe,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,22581009,Dhr. J.M. Goedegebuure,SGP
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,133331,Mw. G. Keskin-Akdemir,PvdA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,86235,Mw. W.E. Verschuur,Beter Alphen
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Fractievoorzitter,86240,Dhr. J.A. de Jeu,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Locoburgemeester,127536,Dhr. C.J. van Velzen,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadsgriffier,20266482,Mw. drs. J.A.M. Timmerman,
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133740,Mw. P.H.E. Heijkoop,Groene Hart Democraten
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133737,Mw. W.E.F.T. van der Louw-Vergeer,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133738,Dhr. P.J.A. Morssink,D66
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133743,Mw. M.J.A van Brussel-ter Braak,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133744,Mw. P.C.H. Hoogenes-van Noort,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133741,Dhr. F.J.H. van Zuylen,GroenLinks
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133742,Dhr. R. van Heusden,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133748,Mw. E.W. Ens,VVD
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133745,Dhr. J.M. Goedegebuure,SGP
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133746,Dhr. H.F.A. van der Nat,SP
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,93046,Mw. G. Keskin-Akdemir,PvdA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,21082037,Dhr. B. Lekx,SP
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,119295,Dhr. R. de Vries,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,135557,Mw. I.T. Prins,D66
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,134662,Mw. M. Romeijn-van Gameren,ChristenUnie
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,134156,Dhr. R.C. Prins,VVD
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76178,Mw. W.E. Verschuur,Beter Alphen
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76181,Dhr. R. Vrugt,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76183,Mw. M.R. Verkleij-Lemmers,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76186,Mw. C.J. Blom-de Ruiter,ChristenUnie
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118810,Dhr. M. Vermeulen,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118809,Dhr. J.R. Ensing,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118811,Dhr. P.B.W. Bontekoe,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118813,Dhr. S. Bak,ChristenUnie
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76191,Dhr. R.B. Driesen,GroenLinks
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118815,Dhr. R. Middelraad,D66
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76194,Dhr. J.A. de Jeu,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118818,Mw. M.J. Kottenhagen,GroenLinks
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118820,Dhr. R.J. Blom,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76198,Dhr. W.N. Roest,PvdA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118823,Dhr. H.H. Goes,PvdA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118826,Dhr. J.G. Schotanus,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118828,Dhr. R.H.A. Geurts,SP
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118832,Mw. M.J.S. Vorenkamp-van de Westeringh,VVD
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,76208,Dhr. ir. drs. B. Wienbelt,VVD
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,118831,Mw. M.C.M. de Vos-Verwaijen,VVD
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133695,Dhr. E.J. Straver,PvdA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,133694,Dhr. J.G. van Beek,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Raadslid,117448,Mw. A. de Groot-Slagter,RijnGouweLokaal
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Secretaris,21149312,Dhr. P.D. Wekx,
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Wethouder,118835,Dhr. G.P. van As,Nieuw Elan
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Wethouder,97435,Dhr. C.J. van Velzen,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Wethouder,118833,Dhr. J.A. de Jager,CDA
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Wethouder,47437,Dhr. M.H. du Chatinier,ChristenUnie
Gemeente Alphen aan den Rijn,Alphen aan den Rijn,Wethouder,133585,Dhr. E.G. de Leest,D66
Gemeente Tholen,Tholen,Burgemeester,129536,Mw. G.J. van de Velde-de Wilde,VVD
Gemeente Tholen,Tholen,Fractievoorzitter,127847,Dhr. J.J. van 't Hof,Algemeen Belang Tholen (ABT)
Gemeente Tholen,Tholen,Fractievoorzitter,113684,Dhr. ing. R.M.M.J. Duijm,CDA
Gemeente Tholen,Tholen,Fractievoorzitter,121296,Dhr. J.L. Hage,ChristenUnie
Gemeente Tholen,Tholen,Fractievoorzitter,82737,Dhr. drs. J.P.M. Heshof,PvdA
Gemeente Tholen,Tholen,Fractievoorzitter,121297,Dhr. P. Kraamer,SGP
Gemeente Tholen,Tholen,Fractievoorzitter,131268,Dhr. T.D. Korevaar,SP
Gemeente Tholen,Tholen,Fractievoorzitter,131269,Mw. G. Boelhouwers-Stigter,VVD
Gemeente Tholen,Tholen,Locoburgemeester,130830,Dhr. drs. P.W.J. Hoek,SGP
Gemeente Tholen,Tholen,Raadsgriffier,20266420,Mw. mr. W.C. Antes,
Gemeente Tholen,Tholen,Raadslid,121298,Dhr. C.C. Oudesluijs,Algemeen Belang Tholen (ABT)
Gemeente Tholen,Tholen,Raadslid,127850,Dhr. J.J. van 't Hof,Algemeen Belang Tholen (ABT)
Gemeente Tholen,Tholen,Raadslid,131270,Dhr. mr. S.G.W. de Leeuw,Algemeen Belang Tholen (ABT)
Gemeente Tholen,Tholen,Raadslid,82740,Dhr. ing. R.M.M.J. Duijm,CDA
Gemeente Tholen,Tholen,Raadslid,121300,Mw. drs. P.J.A. Geluk-Den Engelsman,CDA
Gemeente Tholen,Tholen,Raadslid,79101,Dhr. A.G. van de Sande,ChristenUnie
Gemeente Tholen,Tholen,Raadslid,131271,Dhr. drs. C.W.G.J. van Leeuwen,ChristenUnie
Gemeente Tholen,Tholen,Raadslid,79102,Dhr. J.L. Hage,ChristenUnie
Gemeente Tholen,Tholen,Raadslid,79105,Dhr. drs. J.P.M. Heshof,PvdA
Gemeente Tholen,Tholen,Raadslid,82741,Mw. J.M. Prins-Tromp,PvdA
Gemeente Tholen,Tholen,Raadslid,121302,Dhr. A. Prins,SGP
Gemeente Tholen,Tholen,Raadslid,121303,Dhr. C. Verloop,SGP
Gemeente Tholen,Tholen,Raadslid,118054,Dhr. Chr. Koopman,SGP
Gemeente Tholen,Tholen,Raadslid,131272,Dhr. drs. A. Quist,SGP
Gemeente Tholen,Tholen,Raadslid,79106,Dhr. H. Geluk,SGP
Gemeente Tholen,Tholen,Raadslid,79108,Dhr. P. Kraamer,SGP
Gemeente Tholen,Tholen,Raadslid,133377,Dhr. K. Slager,SP
Gemeente Tholen,Tholen,Raadslid,79112,Dhr. T.D. Korevaar,SP
Gemeente Tholen,Tholen,Raadslid,131656,Mw. A.C. 't Hart-Tekamp,SP
Gemeente Tholen,Tholen,Raadslid,79114,Dhr. A.C. Fase,VVD
Gemeente Tholen,Tholen,Raadslid,131273,Mw. G. Boelhouwers-Stigter,VVD
Gemeente Tholen,Tholen,Secretaris,20266450,Dhr. S. Nieuwkoop,
Gemeente Tholen,Tholen,Wethouder,68519,Dhr. C.L. van Dis MBA,CDA
Gemeente Tholen,Tholen,Wethouder,131059,Dhr. mr. G.J. Harmsen,ChristenUnie
Gemeente Tholen,Tholen,Wethouder,82361,Dhr. drs. P.W.J. Hoek,SGP
Gemeente Tholen,Tholen,Wethouder,82362,Dhr. F.J.A. Hommel,VVD
Gemeente Rijssen-Holten,Rijssen-Holten,Burgemeester,87050,Dhr. A.C. Hofland,CDA
Gemeente Rijssen-Holten,Rijssen-Holten,Fractievoorzitter,79431,Dhr. drs. I. Kahraman,CDA
Gemeente Rijssen-Holten,Rijssen-Holten,Fractievoorzitter,129720,Dhr. J. Berkhoff,ChristenUnie
Gemeente Rijssen-Holten,Rijssen-Holten,Fractievoorzitter,124754,Dhr. ir. H. Klein Velderman,D66
Gemeente Rijssen-Holten,Rijssen-Holten,Fractievoorzitter,128223,Dhr. W.J.M. Muller,Gemeentebelang
Gemeente Rijssen-Holten,Rijssen-Holten,Fractievoorzitter,133155,Dhr. R.W. Meijerink,PvdA
Gemeente Rijssen-Holten,Rijssen-Holten,Fractievoorzitter,124756,Dhr. A.J. Scheppink,SGP
Gemeente Rijssen-Holten,Rijssen-Holten,Fractievoorzitter,133635,Dhr. F.W. Noordam,VVD Lokaal
Gemeente Rijssen-Holten,Rijssen-Holten,Locoburgemeester,134033,Dhr. B. Beens,SGP
Gemeente Rijssen-Holten,Rijssen-Holten,Raadsgriffier,20266359,Dhr. G.H. Veerman,
Gemeente Rijssen-Holten,Rijssen-Holten,Raadslid,79440,Dhr. drs. I. Kahraman,CDA
Gemeente Rijssen-Holten,Rijssen-Holten,Raadslid,121495,Dhr. F.J. Wessels,CDA
Gemeente Rijssen-Holten,Rijssen-Holten,Raadslid,126919,Dhr. G.D. ten Berge,CDA
Gemeente Rijssen-Holten,Rijssen-Holten,Raadslid,124758,Dhr. H. Keijkes RA,CDA
Gemeente Rijssen-Holten,Rijssen-Holten,Raadslid,79438,Dhr. H.J. Nijkamp,CDA
Gemeente Rijssen-Holten,Rijssen-Holten,Raadslid,79443,Dhr. J. Berkhoff,ChristenUnie
