system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role
122528,Dhr.,C.J.,,,de Jong,,CDA,,Baarle-Nassau,Fractievoorzitter
122529,Dhr.,J.J.M.,,,van Tilborg,,Fractie BAARLE!,,Baarle-Nassau,Fractievoorzitter
122530,Dhr.,J.J.B.M.,,,Rijvers,,Fractie Ulicoten,,Baarle-Nassau,Fractievoorzitter
135254,Dhr.,J.J.M.,,,van Tilburg,,Keerpunt '98,,Baarle-Nassau,Fractievoorzitter
122532,Dhr.,C.A.M.,,,Severijns,,Vooruitstrevende Partij Baarle,,Baarle-Nassau,Fractievoorzitter
127255,Dhr.,J.G.M.,,,van Cranenbroek,,CDA,,Baarle-Nassau,Locoburgemeester
20251584,Dhr.,H.H.,,,Dame,,,,Baarle-Nassau,Raadsgriffier
122437,Dhr.,C.J.,,,de Jong,,CDA,,Baarle-Nassau,Raadslid
89352,Dhr.,G.A.A.,,,Ulijn,,CDA,,Baarle-Nassau,Raadslid
77815,Dhr.,R.J.M.,,,Tuijtelaars,,CDA,,Baarle-Nassau,Raadslid
77816,Dhr.,T.G.S.,,,Adams,,CDA,,Baarle-Nassau,Raadslid
122439,Dhr.,J.J.M.,,,van Tilborg,,Fractie BAARLE!,,Baarle-Nassau,Raadslid
122440,Mw.,L.M.S.,,,Verbunt,,Fractie BAARLE!,,Baarle-Nassau,Raadslid
20251598,Dhr.,C.C.,,,Kerremans,,Fractie BAARLE!,,Baarle-Nassau,Raadslid
117979,Dhr.,J.J.B.M.,,,Rijvers,,Fractie Ulicoten,,Baarle-Nassau,Raadslid
122441,Mw.,M.A.J.,,,Geerts-de Groot,,Fractie Ulicoten,,Baarle-Nassau,Raadslid
122442,Dhr.,J.J.M.,,,van Tilburg,,Keerpunt '98,,Baarle-Nassau,Raadslid
134401,Mw.,L.E.H.M.,,,van Beek-Laurijssen,,Keerpunt '98,,Baarle-Nassau,Raadslid
77824,Dhr.,C.A.M.,,,Severijns,,Vooruitstrevende Partij Baarle,,Baarle-Nassau,Raadslid
20251609,Dhr.,J.G.F.M.,,,Boot,,Vooruitstrevende Partij Baarle,,Baarle-Nassau,Raadslid
20251617,Dhr. ir.,J.C.,,,Slagboom,,,,Baarle-Nassau,Secretaris
123722,Dhr.,J.G.M.,,,van Cranenbroek,,CDA,,Baarle-Nassau,Wethouder
22252,Dhr.,J.C.M.,,,Vermeer,,Vooruitstrevende Partij Baarle,,Baarle-Nassau,Wethouder
21682476,Dhr.,P.,,,van Dijk,,Partij Onafhankelijk,,Aa en Hunze,Burgemeester
123705,Mw.,M.E.B.,,,van der Ven,,CDA,,Aa en Hunze,Fractievoorzitter
123706,Dhr.,L.,,,Reinders,,Combinatie Gemeentebelangen,,Aa en Hunze,Fractievoorzitter
87626,Dhr.,G.A.W.,,,Fonk,,D66,,Aa en Hunze,Fractievoorzitter
132712,Mw.,M.G.W.,,,Neesen,,GroenLinks,,Aa en Hunze,Fractievoorzitter
86187,Mw.,A.,,,Smit,,PvdA,,Aa en Hunze,Fractievoorzitter
123708,Dhr. ing.,W.,,,Bartelds,,VVD,,Aa en Hunze,Fractievoorzitter
123709,Dhr.,H.,,,Heijerman,,Combinatie Gemeentebelangen,,Aa en Hunze,Locoburgemeester
20251530,Mw. mr.,E.P.,,,van Corbach,,,,Aa en Hunze,Raadsgriffier
123710,Dhr.,D.J.,,,Sybenga,,CDA,,Aa en Hunze,Raadslid
123711,Mw.,M.E.B.,,,van der Ven,,CDA,,Aa en Hunze,Raadslid
76430,Dhr.,H.,,,Harms,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
134683,Dhr.,J.M.,,,van der Werf,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
87628,Dhr.,L.,,,Reinders,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
123712,Dhr. mr.,I.,,,Berghuis,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
76434,Dhr.,N.,,,Pul,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
76435,Dhr.,R.,,,Brands,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
123713,Mw.,C.,,,Kuiper,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
123714,Mw.,K.A.,,,Brands,,Combinatie Gemeentebelangen,,Aa en Hunze,Raadslid
87630,Dhr.,G.A.W.,,,Fonk,,D66,,Aa en Hunze,Raadslid
126941,Mw. ir.,J.C.M.,,,Jacobs,,D66,,Aa en Hunze,Raadslid
133668,Mw.,G.M.,,,van Dinteren,,GroenLinks,,Aa en Hunze,Raadslid
131620,Mw.,M.G.W.,,,Neesen,,GroenLinks,,Aa en Hunze,Raadslid
111693,Dhr.,A.,,,Hadderingh,,PvdA,,Aa en Hunze,Raadslid
76442,Dhr.,H.,,,Santes,,PvdA,,Aa en Hunze,Raadslid
76443,Dhr.,M.J.J.,,,Hazenberg,,PvdA,,Aa en Hunze,Raadslid
76444,Mw.,A.,,,Smit,,PvdA,,Aa en Hunze,Raadslid
76445,Dhr.,B.,,,Hofsteenge,,VVD,,Aa en Hunze,Raadslid
123717,Dhr.,B.A.,,,Luinge,,VVD,,Aa en Hunze,Raadslid
87631,Dhr. ing.,W.,,,Bartelds,,VVD,,Aa en Hunze,Raadslid
20251560,Mw. mr.,M.,,,Tent,,,,Aa en Hunze,Secretaris
87633,Dhr.,H.J.,,,Dijkstra,,CDA,,Aa en Hunze,Wethouder
123719,Dhr.,H.,,,Heijerman,,Combinatie Gemeentebelangen,,Aa en Hunze,Wethouder
131621,Dhr. drs.,N.J.P.,,,Lambert,,GroenLinks,,Aa en Hunze,Wethouder
129883,Dhr.,W.,,,Houben,,VVD,,Voerendaal,Burgemeester
120282,Dhr.,C.H.M.,,,Faessen,,AGB (Algemeen Gemeenschaps Belang),,Voerendaal,Fractievoorzitter
116602,Dhr.,G.A.H.,,,Delsing,,CDA,,Voerendaal,Fractievoorzitter
132984,Dhr.,R.B.M.,,,Braun,,DV (Democraten Voerendaal),,Voerendaal,Fractievoorzitter
133717,Dhr.,R.L.G.,,,Op den Camp,,D66,,Voerendaal,Fractievoorzitter
131208,Dhr.,P.J.W.M.,,,van Dinther,,Ons Voerendaal,,Voerendaal,Fractievoorzitter
133204,Dhr.,P.J.J.,,,Verbraak,,PvdA,,Voerendaal,Fractievoorzitter
92759,Dhr.,R.J.H.,,,Franssen,,VA (Voerendaal Actief),,Voerendaal,Fractievoorzitter
20251481,Mw. mr. drs.,S.H.H.J.,,,Dormans-Simons,,,,Voerendaal,Raadsgriffier
120285,Dhr.,C.H.M.,,,Faessen,,AGB (Algemeen Gemeenschaps Belang),,Voerendaal,Raadslid
80013,Dhr.,G.A.H.,,,Delsing,,CDA,,Voerendaal,Raadslid
120286,Dhr.,R.M.,,,Hoevels,,CDA,,Voerendaal,Raadslid
133314,Dhr.,H.A.J.,,,Coenen,,DV (Democraten Voerendaal),,Voerendaal,Raadslid
123031,Dhr.,M.F.M.,,,Doutzenberg,,DV (Democraten Voerendaal),,Voerendaal,Raadslid
132986,Dhr.,R.B.M.,,,Braun,,DV (Democraten Voerendaal),,Voerendaal,Raadslid
94979,Dhr.,S.L.G.,,,van Dinther,,DV (Democraten Voerendaal),,Voerendaal,Raadslid
131413,Dhr.,R.L.G.,,,Op den Camp,,D66,,Voerendaal,Raadslid
133718,Mw.,M.C.G.,,,Veldman - Mertens,,D66,,Voerendaal,Raadslid
131209,Dhr.,A.M.J.,,,Vliegen,,Ons Voerendaal,,Voerendaal,Raadslid
131210,Dhr.,P.J.W.M.,,,van Dinther,,Ons Voerendaal,,Voerendaal,Raadslid
131211,Mw.,Y.H.G.M.,,,Habets-Ingenhut,,Ons Voerendaal,,Voerendaal,Raadslid
133560,Dhr.,C.J.H.,,,Beckers,,PvdA,,Voerendaal,Raadslid
129055,Dhr.,P.J.J.,,,Verbraak,,PvdA,,Voerendaal,Raadslid
92761,Dhr.,R.J.H.,,,Franssen,,VA (Voerendaal Actief),,Voerendaal,Raadslid
20251505,Dhr.,H.H.M.,,,Timmermans,,,,Voerendaal,Secretaris
131535,Dhr. mr.,P.J.B.C.,,,Thomas,,CDA,,Voerendaal,Wethouder
131414,Dhr.,M.P.J.,,,Brauers,,D66,,Voerendaal,Wethouder
134968,Mw.,L.J.,,,Sievers,,Onafhankelijk,,Edam-Volendam,Burgemeester
21504778,Dhr.,A.,,,de Jong,,CDA,,Edam-Volendam,Fractievoorzitter
133260,Dhr. dr.,N.M.,,,van Straalen,,GroenLinks,,Edam-Volendam,Fractievoorzitter
133261,Dhr.,L.T.,,,Kras,,Lijst Kras,,Edam-Volendam,Fractievoorzitter
133262,Dhr.,P.M.,,,Bliek,,PvdA,,Edam-Volendam,Fractievoorzitter
133263,Mw.,A.C.M.,,,Bootsman-Tol,,Volendam|80,,Edam-Volendam,Fractievoorzitter
133264,Dhr.,E.A.M.,,,Karregat,,VVD,,Edam-Volendam,Fractievoorzitter
133265,Dhr.,D.,,,Dijkshoorn,,Zeevangs Belang,,Edam-Volendam,Fractievoorzitter
133267,Dhr.,A.C.J.,,,Koning,,Lijst Kras,,Edam-Volendam,Locoburgemeester
20251420,Mw.,M.,,,van Essen-de Boer,,,,Edam-Volendam,Raadsgriffier
121762,Dhr.,C.T.C.,,,Maurer,,Lijst Kras,,Edam-Volendam,Raadslid
133348,Dhr.,L.J.T.,,,Schilder,,CDA,,Edam-Volendam,Raadslid
134183,Dhr.,W.J.M.,,,Visscher,,Volendam|80,,Edam-Volendam,Raadslid
121765,Dhr.,E.A.M.,,,Karregat,,VVD,,Edam-Volendam,Raadslid
133349,Dhr.,E.N.M.,,,Schokker,,Lijst Kras,,Edam-Volendam,Raadslid
133350,Dhr.,J.J.,,,Surie,,VVD,,Edam-Volendam,Raadslid
84847,Dhr.,L.T.,,,Kras,,Lijst Kras,,Edam-Volendam,Raadslid
115771,Mw.,G.A.F.,,,van den Hogen,,GroenLinks,,Edam-Volendam,Raadslid
132096,Dhr.,S.J.L.M.,,,Rikkers,,Volendam|80,,Edam-Volendam,Raadslid
92800,Dhr. dr.,N.M.,,,van Straalen,,GroenLinks,,Edam-Volendam,Raadslid
20843319,Dhr.,J.W.,,,van der Lee,,CDA,,Edam-Volendam,Raadslid
121612,Dhr.,J.J.M.,,,de Boer,,CDA,,Edam-Volendam,Raadslid
121611,Dhr.,A.,,,de Jong,,CDA,,Edam-Volendam,Raadslid
121615,Dhr.,J.C.M.,,,Veerman,,Lijst Kras,,Edam-Volendam,Raadslid
121617,Mw.,E.A.M.,,,Bond,,Lijst Kras,,Edam-Volendam,Raadslid
121620,Mw.,A.C.M.,,,Bootsman-Tol,,Volendam|80,,Edam-Volendam,Raadslid
121619,Dhr.,P.A.,,,de Does,,Volendam|80,,Edam-Volendam,Raadslid
132763,Dhr.,W.H.M.,,,Rijkenberg,,Lijst Kras,,Edam-Volendam,Raadslid
132764,Dhr.,P.M.,,,Bliek,,PvdA,,Edam-Volendam,Raadslid
132761,Dhr.,W.,,,Lous,,GroenLinks,,Edam-Volendam,Raadslid
134184,Mw.,T.M.C.,,,van Raaij,,VVD,,Edam-Volendam,Raadslid
132767,Dhr.,A.,,,Middelbeek,,Zeevangs Belang,,Edam-Volendam,Raadslid
133351,Dhr.,C.,,,Sietsema,,Zeevangs Belang,,Edam-Volendam,Raadslid
132768,Dhr.,D.,,,Dijkshoorn,,Zeevangs Belang,,Edam-Volendam,Raadslid
134984,Dhr.,P.,,,van Gijzel,,Zeevangs Belang,,Edam-Volendam,Raadslid
20251454,Dhr.,M.A.J.R.,,,Hermans,,,,Edam-Volendam,Secretaris
20843351,Dhr.,V.,,,Tuijp,,CDA,,Edam-Volendam,Wethouder
133269,Dhr.,A.C.J.,,,Koning,,Lijst Kras,,Edam-Volendam,Wethouder
133283,Dhr.,W.P.L.M.,,,Runderkamp,,VVD,,Edam-Volendam,Wethouder
133284,Dhr.,H.,,,SchÃ¼tt,,Zeevangs Belang,,Edam-Volendam,Wethouder
113579,Dhr. mr.,H.M.,,,Bergmann,,VVD,,Middelburg,Burgemeester
89127,Dhr.,R.N.,,,van Eijkelenburg,,D66,,Middelburg,Fractievoorzitter
88380,Dhr.,L.,,,Vandezande,,GroenLinks,,Middelburg,Fractievoorzitter
88381,Dhr. drs.,P.F.,,,de Doelder,,PvdA,,Middelburg,Fractievoorzitter
129218,Dhr.,J.,,,Zwemer MME,,CDA,,Middelburg,Fractievoorzitter
129220,Dhr.,P.C.,,,Kraan,,Lokale Partij Middelburg,,Middelburg,Fractievoorzitter
129219,Mw.,W.A.,,,Treurniet-Klapwijk,,ChristenUnie,,Middelburg,Fractievoorzitter
125631,Dhr.,P.,,,Moens,,SGP,,Middelburg,Fractievoorzitter
125632,Dhr.,J.,,,van Dijen,,SP,,Middelburg,Fractievoorzitter
110697,Dhr.,B.,,,Nieuwenhuis,,VVD,,Middelburg,Fractievoorzitter
127900,Mw.,S.J.,,,Szarafinski,,PvdA,,Middelburg,Locoburgemeester
20706604,Mw. drs.,M.,,,Wisse-Roelse,,,,Middelburg,Raadsgriffier
127906,Dhr.,W.C.M.,,,Boonman,,VVD,,Middelburg,Raadslid
93025,Dhr. drs.,W.A.,,,Kant,,CDA,,Middelburg,Raadslid
76705,Dhr.,M.,,,Kavsitli,,PvdA,,Middelburg,Raadslid
127905,Dhr.,C.J.,,,de Voogd,,SGP,,Middelburg,Raadslid
120036,Mw.,G.G.M.,,,van den Heuvel,,GroenLinks,,Middelburg,Raadslid
120035,Dhr.,A.P.,,,van de Kreeke,,D66,,Middelburg,Raadslid
76707,Dhr. drs.,P.F.,,,de Doelder,,PvdA,,Middelburg,Raadslid
120037,Dhr. ing.,E.,,,de Graaf,,Lokale Partij Middelburg,,Middelburg,Raadslid
120040,Dhr. ir.,M.,,,Overbeeke,,SGP,,Middelburg,Raadslid
76711,Dhr.,P.,,,Moens,,SGP,,Middelburg,Raadslid
120041,Dhr.,C.M.,,,Minning,,SP,,Middelburg,Raadslid
120043,Mw.,P.B.,,,Sterk,,SP,,Middelburg,Raadslid
135153,Mw.,I.W.,,,Tupanwel-Adriaanse,,SP,,Middelburg,Raadslid
135740,Dhr.,J.J.,,,van Oosten,,ChristenUnie,,Middelburg,Raadslid
88385,Mw.,K.J.,,,Hoek-van Dijke,,CDA,,Middelburg,Raadslid
125633,Dhr.,J.,,,van Dijen,,SP,,Middelburg,Raadslid
88388,Dhr.,B.,,,Nieuwenhuis,,VVD,,Middelburg,Raadslid
129222,Dhr.,J.,,,Zwemer MME,,CDA,,Middelburg,Raadslid
129224,Mw.,W.A.,,,Treurniet-Klapwijk,,ChristenUnie,,Middelburg,Raadslid
129226,Dhr.,P.H.,,,van Kampen,,PvdA,,Middelburg,Raadslid
129225,Dhr.,P.C.,,,Kraan,,Lokale Partij Middelburg,,Middelburg,Raadslid
76696,Dhr.,R.N.,,,van Eijkelenburg,,D66,,Middelburg,Raadslid
76697,Mw.,A.C.,,,Bareman,,D66,,Middelburg,Raadslid
76699,Dhr.,L.,,,Vandezande,,GroenLinks,,Middelburg,Raadslid
76702,Dhr.,W.P.,,,Steketee,,Lokale Partij Middelburg,,Middelburg,Raadslid
127902,Mw.,E.,,,Poppe-Reijnierse,,CDA,,Middelburg,Raadslid
127904,Dhr. drs.,J.S.,,,Louws,,PvdA,,Middelburg,Raadslid
76704,Mw.,C.,,,Doorn - Roosenburg,,Lokale Partij Middelburg,,Middelburg,Raadslid
133662,Dhr.,C.E.,,,Remijnse EMTP,,ChristenUnie,,Middelburg,Raadslid
130824,Dhr.,W.H.E.,,,van Amstel,,VVD,,Middelburg,Raadslid
20251392,Dhr. mr.,A.,,,van den Brink,,,,Middelburg,Secretaris
93026,Dhr. ir.,J.J.,,,Aalberts,,CDA,,Middelburg,Wethouder
124866,Dhr.,A.P.,,,Beekman,,ChristenUnie,,Middelburg,Wethouder
114053,Mw.,S.J.,,,Szarafinski,,PvdA,,Middelburg,Wethouder
124867,Dhr.,C.,,,Dekker,,SGP,,Middelburg,Wethouder
110662,Dhr.,C.,,,Simons,,VVD,,Middelburg,Wethouder
133040,Mw.,A.,,,Callewaert-de Groot,,CDA,,Bergeijk,Burgemeester
123851,Mw.,T.F.C.M.,,,Vervest,,CDA,,Bergeijk,Fractievoorzitter
22587703,Dhr.,T.M.A.,,,Jansen,,Fractie Jansen,,Bergeijk,Fractievoorzitter
133875,Dhr.,M.J.,,,Verhoeven,,Lokale Partij Bergeijk,,Bergeijk,Fractievoorzitter
83162,Dhr.,W.S.H.M.,,,Rombouts,,PvdA,,Bergeijk,Fractievoorzitter
133876,Dhr.,F.,,,Smit,,Raadslid Frank Smit,,Bergeijk,Fractievoorzitter
134299,Dhr.,M.M.,,,Kuijken,,CDA,,Bergeijk,Locoburgemeester
20251298,Mw.,J.M.,,,van Dongen-Hermans,,,,Bergeijk,Raadsgriffier
82465,Dhr.,F.J.C.C.,,,Kwinten,,CDA,,Bergeijk,Raadslid
82468,Dhr.,H.C.J.H.,,,Sengers,,CDA,,Bergeijk,Raadslid
82467,Dhr.,G.H.P.,,,Das,,CDA,,Bergeijk,Raadslid
82472,Dhr.,G.P.F.,,,Antonis,,Lokale Partij Bergeijk,,Bergeijk,Raadslid
82471,Mw.,T.F.C.M.,,,Vervest,,CDA,,Bergeijk,Raadslid
82473,Dhr.,J.C.,,,Lathouwers,,Lokale Partij Bergeijk,,Bergeijk,Raadslid
133878,Dhr.,M.J.,,,Verhoeven,,Lokale Partij Bergeijk,,Bergeijk,Raadslid
130106,Mw.,E.H.F.M.,,,van Montfort-van Ekert,,CDA,,Bergeijk,Raadslid
134604,Dhr.,J.J.C.,,,van Beek,,Lokale Partij Bergeijk,,Bergeijk,Raadslid
123855,Dhr.,T.M.A.,,,Jansen,,Fractie Jansen,,Bergeijk,Raadslid
123860,Dhr.,B.A.A.,,,Verhagen,,Lokale Partij Bergeijk,,Bergeijk,Raadslid
83164,Dhr.,L.F.J.P.,,,Clemens,,CDA,,Bergeijk,Raadslid
83163,Dhr.,G.H.W.P.J.,,,van der Mierden,,CDA,,Bergeijk,Raadslid
134112,Dhr.,B.,,,Groenen,,CDA,,Bergeijk,Raadslid
123859,Dhr.,G.C.J.M.,,,Vermeulen,,PvdA,,Bergeijk,Raadslid
83165,Dhr.,W.S.H.M.,,,Rombouts,,PvdA,,Bergeijk,Raadslid
133879,Dhr.,F.,,,Smit,,Raadslid Frank Smit,,Bergeijk,Raadslid
20251324,Dhr. drs.,W.A.C.M.,,,Wouters,,,,Bergeijk,Secretaris
83167,Dhr.,M.M.,,,Kuijken,,CDA,,Bergeijk,Wethouder
134113,Dhr.,S.C.A.,,,Luijten,,CDA,,Bergeijk,Wethouder
123607,Dhr.,T.G.M.H.,,,van Hulsel,,Lokale partij Bergeijk,,Bergeijk,Wethouder
114505,Mw.,P.J.M.G.,,,Blanksma-van den Heuvel,,CDA,,Helmond,Burgemeester
132961,Dhr.,S.W.,,,van Lierop,,plan!,,Helmond,Fractievoorzitter
121702,Dhr.,N.,,,Zarroy,,D66,,Helmond,Fractievoorzitter
121704,Dhr.,M,,,Chahim,,PvdA,,Helmond,Fractievoorzitter
121703,Mw.,MJA,,,Maas,,GroenLinks,,Helmond,Fractievoorzitter
129829,Dhr.,H.M.J.M.,,,van Dijk,,Lokaal sterk,,Helmond,Fractievoorzitter
135099,Dhr.,J.H.J.M.,,,Roefs,,CDA,,Helmond,Fractievoorzitter
130648,Dhr.,JL,,,van Aert,,Helmond Aktief,,Helmond,Fractievoorzitter
79711,Dhr.,M.P.J.,,,Rieter,,Helder Helmond,,Helmond,Fractievoorzitter
121706,Dhr.,FJ,,,Mol,,Senioren2013,,Helmond,Fractievoorzitter
133721,Mw.,L.W.J.,,,MarÃ¡czi,,SP,,Helmond,Fractievoorzitter
129574,Dhr.,C.H.M.,,,van der Burgt,,VVD,,Helmond,Fractievoorzitter
135282,Dhr.,E.,,,de Vries,,SP,,Helmond,Locoburgemeester
20251225,Dhr. mr.,J.P.T.M.,,,Jaspers,,,,Helmond,Raadsgriffier
132963,Dhr.,S.W.,,,van Lierop,,plan!,,Helmond,Raadslid
132962,Mw.,H.C.A.,,,Verouden-Berens,,Lokaal sterk,,Helmond,Raadslid
79717,Dhr.,M.G.M.,,,van Wetten,,CDA,,Helmond,Raadslid
127722,Dhr.,T.J.,,,van Mullekom,,Helmond Aktief,,Helmond,Raadslid
79727,Dhr.,J.J.A.J.J.,,,MÃ¶llmann,,VVD,,Helmond,Raadslid
120826,Dhr.,S,,,Dere,,CDA,,Helmond,Raadslid
86266,Dhr.,M,,,Chahim,,PvdA,,Helmond,Raadslid
120828,Dhr.,N.,,,Zarroy,,D66,,Helmond,Raadslid
120829,Dhr.,SAW,,,Stevens,,D66,,Helmond,Raadslid
120832,Mw.,MJA,,,Maas,,GroenLinks,,Helmond,Raadslid
73216,Dhr.,J.H.J.M.,,,Roefs,,CDA,,Helmond,Raadslid
120831,Dhr.,M,,,Chmourra,,GroenLinks,,Helmond,Raadslid
120833,Dhr.,JL,,,van Aert,,Helmond Aktief,,Helmond,Raadslid
73217,Mw.,A.M.,,,Raaijmakers-van de Pol,,CDA,,Helmond,Raadslid
73224,Dhr.,M.P.J.,,,Rieter,,Helder Helmond,,Helmond,Raadslid
120839,Dhr.,FJ,,,Mol,,Senioren2013,,Helmond,Raadslid
120843,Mw.,MMC,,,Meulendijks-Schipperhein,,SP,,Helmond,Raadslid
73234,Dhr.,A.,,,Spruijt,,SP,,Helmond,Raadslid
129830,Dhr.,H.F.J.,,,Bekkers,,Lokaal sterk,,Helmond,Raadslid
128424,Dhr.,J.G.M.,,,Verbakel,,SP,,Helmond,Raadslid
131877,Dhr.,G.T.H.,,,Klaus,,SP,,Helmond,Raadslid
129832,Dhr.,J.F.J.,,,Kuypers,,Lokaal sterk,,Helmond,Raadslid
129575,Dhr.,C.H.M.,,,van der Burgt,,VVD,,Helmond,Raadslid
129831,Dhr.,H.M.J.M.,,,van Dijk,,Lokaal sterk,,Helmond,Raadslid
129834,Mw.,J.M.G.,,,Spierings-van Deursen,,Lokaal sterk,,Helmond,Raadslid
129194,Dhr.,P.T.J.,,,Vervoort,,CDA,,Helmond,Raadslid
128425,Mw.,L.W.J.,,,MarÃ¡czi,,SP,,Helmond,Raadslid
129836,Dhr.,J.F.C,,,Damen,,VVD,,Helmond,Raadslid
129835,Dhr.,J,,,de Graaf,,SP,,Helmond,Raadslid
135100,Dhr. drs.,RRJB,,,Peters,,CDA,,Helmond,Raadslid
133198,Dhr.,J.P.M.,,,Hamacher,,Lokaal sterk,,Helmond,Raadslid
132570,Mw. mr.,G.L.C.C.,,,van den Waardenburg,,D66,,Helmond,Raadslid
73822,Dhr.,N,,,Kaygisiz,,PvdA,,Helmond,Raadslid
73823,Mw.,M.T.M.,,,van der Pijl,,PvdA,,Helmond,Raadslid
128426,Dhr.,S.J.P.H.A.,,,van de Brug,,VVD,,Helmond,Raadslid
20586343,Mw. drs.,E.,,,Niessen-Noordraven,,VVD,,Helmond,Raadslid
135101,Mw.,S.A.C.,,,Stijkel,,VVD,,Helmond,Raadslid
20251271,Dhr. mr. drs.,A.P.M.,,,ter Voert,,,,Helmond,Secretaris
127074,Dhr.,P.,,,Smeulders,,GroenLinks,,Helmond,Wethouder
78761,Mw.,M.M.,,,de Leeuw-Jongejans,,CDA,,Helmond,Wethouder
50754,Dhr.,F.P.C.J.G.,,,Stienen,,CDA,,Helmond,Wethouder
127075,Dhr.,E.,,,de Vries,,SP,,Helmond,Wethouder
127076,Mw.,N.,,,van der Zanden,,SP,,Helmond,Wethouder
131918,Dhr.,J.C.J.,,,van Bree,,VVD,,Helmond,Wethouder
131178,Dhr.,J.,,,Seton,,CDA,,Borger-Odoorn,Burgemeester
87005,Dhr.,R.,,,Tuin,,CDA,,Borger-Odoorn,Fractievoorzitter
134751,Dhr.,E.,,,Braam,,ChristenUnie,,Borger-Odoorn,Fractievoorzitter
133250,Dhr.,M.G.,,,Hoogerkamp,,D66,,Borger-Odoorn,Fractievoorzitter
123583,Dhr.,H.G.,,,Wind,,Gemeentebelangen,,Borger-Odoorn,Fractievoorzitter
89800,Dhr.,H.J.,,,Zwiep,,PvdA,,Borger-Odoorn,Fractievoorzitter
87010,Dhr.,E.J.,,,Huizing,,VVD,,Borger-Odoorn,Fractievoorzitter
128137,Dhr.,J.F.A.,,,Alberts,,CDA,,Borger-Odoorn,Locoburgemeester
20251163,Mw.,H.J.,,,van Olst,,,,Borger-Odoorn,Raadsgriffier
123584,Dhr.,C.W.,,,Meulendijks,,CDA,,Borger-Odoorn,Raadslid
82818,Dhr.,R.,,,Tuin,,CDA,,Borger-Odoorn,Raadslid
119757,Mw.,A.T.J.,,,Huijing-van Tongeren,,CDA,,Borger-Odoorn,Raadslid
134752,Dhr.,E.,,,Braam,,ChristenUnie,,Borger-Odoorn,Raadslid
131968,Dhr.,M.G.,,,Hoogerkamp,,D66,,Borger-Odoorn,Raadslid
119760,Dhr.,H.,,,Bolk,,Gemeentebelangen,,Borger-Odoorn,Raadslid
119761,Dhr.,H.,,,Greven,,Gemeentebelangen,,Borger-Odoorn,Raadslid
135665,Dhr.,H.,,,Verschut,,Gemeentebelangen,,Borger-Odoorn,Raadslid
89802,Dhr.,H.G.,,,Wind,,Gemeentebelangen,,Borger-Odoorn,Raadslid
119762,Dhr.,H.J.,,,Veen,,Gemeentebelangen,,Borger-Odoorn,Raadslid
130396,Dhr.,J.,,,Vos,,Gemeentebelangen,,Borger-Odoorn,Raadslid
123586,Dhr.,J.A.J.,,,Nijmeijer,,Gemeentebelangen,,Borger-Odoorn,Raadslid
119763,Dhr.,R.J.,,,Reinds,,Gemeentebelangen,,Borger-Odoorn,Raadslid
110836,Mw.,M.A.,,,Pathuis,,Gemeentebelangen,,Borger-Odoorn,Raadslid
78715,Dhr.,H.J.,,,Zwiep,,PvdA,,Borger-Odoorn,Raadslid
23260774,Dhr.,J.,,,Feiken,,PvdA,,Borger-Odoorn,Raadslid
119765,Mw.,J.L.,,,Bijker,,PvdA,,Borger-Odoorn,Raadslid
78719,Mw.,M.J.M.,,,Schoevers,,PvdA,,Borger-Odoorn,Raadslid
135585,Dhr.,A.,,,Joling,,VVD,,Borger-Odoorn,Raadslid
78721,Dhr.,E.J.,,,Huizing,,VVD,,Borger-Odoorn,Raadslid
82820,Mw.,J.B.,,,Hofsteenge,,VVD,,Borger-Odoorn,Raadslid
20251193,Dhr. mr.,P.,,,Post,,,,Borger-Odoorn,Secretaris
21846,Dhr.,J.F.A.,,,Alberts,,CDA,,Borger-Odoorn,Wethouder
123588,Dhr.,A.,,,Trip,,D66,,Borger-Odoorn,Wethouder
123589,Dhr.,A.,,,Souverein,,Gemeentebelangen,,Borger-Odoorn,Wethouder
123590,Dhr.,F.A.J.,,,Buijtelaar,,Gemeentebelangen,,Borger-Odoorn,Wethouder
23260689,Mw. dr.,M.W.M.,,,de Vries,,PvdA,,Etten-Leur,Burgemeester
130789,Mw.,C.A.J.,,,de Regt-Taks,,Fractie de Regt,,Etten-Leur,Fractievoorzitter
130041,Dhr.,P.J.H.,,,van der Wulp,,Algemeen Plaatselijk Belang,,Etten-Leur,Fractievoorzitter
125054,Dhr.,E.A.F.,,,Vissers,,D66,,Etten-Leur,Fractievoorzitter
88582,Dhr.,R.P.A.F.,,,Buiks,,CDA,,Etten-Leur,Fractievoorzitter
98697,Dhr.,L.A.G.,,,Roks,,Leefbaar Etten-Leur,,Etten-Leur,Fractievoorzitter
88585,Mw.,C.C.A.M.,,,Boeren-Tak,,Ons Etten-Leur,,Etten-Leur,Fractievoorzitter
118310,Mw.,B.M.,,,Rijnen-Faber,,PvdA,,Etten-Leur,Fractievoorzitter
